JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
9784046312310,怪盗レッド　偽レッド、あらわる☆の巻,６,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046318008,ぼくらの卒業いたずら大作戦（下）,,ぼくらの卒業いたずら大作戦,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046321510,スイッチ！　トラブルだらけ！　恋の花さく運動会！？,１０,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046320940,妖怪大戦争　ガーディアンズ,,妖怪大戦争　ガーディアンズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,山室有紀子,角川つばさ文庫
9784046318701,いみちぇん！　パートナー再決定戦、開幕！？,１４,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046316080,いみちぇん！　新たなる敵、あらわる！,７,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046318275,母さんがどんなに僕を嫌いでも,,母さんがどんなに僕を嫌いでも,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,歌川たいじ,角川つばさ文庫
9784046319937,君のとなりで。　伝えたい想い,３,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫
9784046321077,ぼくらの（悪）校長戦争,,ぼくらの（悪）校長戦争,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046320780,サバイバー！！　いじわるエースと初ミッション！,１,サバイバー！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046321046,少年探偵　響　無人島の不可能ミステリー！？の巻,８,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046312570,怪盗レッド　進級テストは、大ピンチ☆の巻,７,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046316820,いみちぇん！　消えたパートナー,８,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046319920,ピーターラビット　バーナバスの誘惑,２,ピーターラビット,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,フレデリック・ウォーン,角川つばさ文庫
9784046318138,いみちぇん！　ゆれるキモチと修学旅行,１３,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046317759,怪盗レッド　最強の敵からの挑戦状☆の巻,１４,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046319456,君のとなりで。　音楽室の、ひみつのふたり,,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫
9784046317391,いみちぇん！　がけっぷち！　奪われた友情,１０,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046316837,いみちぇん！　サマーキャンプにひそむ罠,９,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046318121,いみちぇん！　嵐を呼ぶ少女、来る！,１２,いみちぇん！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046315892,ずっと前から好きでした。　告白実行委員会,,ずっと前から好きでした。　告白実行委員会,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,香坂茉里,角川つばさ文庫
9784046320025,本当はこわい話　白のパスワード,９,本当はこわい話,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,小林丸々,角川つばさ文庫
9784046316929,ジュニア　空想科学読本,１０,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046311085,新訳・かがみの国のアリス,,新訳・かがみの国のアリス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ルイス・キャロル,角川つばさ文庫
9784046321503,サキヨミ！　言えない未来と力のナゾ,６,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
9784046318657,ジュニア　空想科学読本,１５,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046319975,世界ノ怖イ話　背筋も凍る、悪夢の物語,１,世界ノ怖イ話　背筋も凍る、悪夢の物語,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳沢有紀夫,角川つばさ文庫
9784046316691,怪盗レッド　少年探偵との共同作戦☆の巻,１３,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046315663,ジュニア　空想科学読本,６,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046320964,こちらパーティー編集部っ！　うそ、本当！？　さいごの雑誌作り！,１６,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046317988,ペンギン・ハイウェイ,,ペンギン・ハイウェイ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,森見登美彦,角川つばさ文庫
9784046321718,怪盗レッド　通りすがりの救世主☆の巻,２１,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046315427,ジュニア　空想科学読本,５,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046321329,君のとなりで。　ほんとの気持ちと、言えない言葉,６,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫
9784046315489,少年探偵　響　銀行強盗にたちむかえ！の巻,１,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046312464,ぼくらの怪盗戦争,,ぼくらの怪盗戦争,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046313928,怪盗レッド　ファンタジスタからの招待状☆の巻,１０,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046312969,怪盗レッド　からくり館から、大脱出☆の巻,８,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046321282,トップ・シークレット　二人の天才少女、あらわる,２,トップ・シークレット,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あんのまる,角川つばさ文庫
9784046313317,ぼくらのテーマパーク決戦,,ぼくらのテーマパーク決戦,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046315908,１％　だれにも言えないキモチ,３,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046319043,ジュニア　空想科学読本,１６,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046319463,君のとなりで。　近くて遠い、ふたりの距離,２,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫
9784046313942,怪盗レッド　ぬすまれたアンドロイド☆の巻,１２,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046317179,自閉症の僕が跳びはねる理由,,自閉症の僕が跳びはねる理由,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,東田直樹,角川つばさ文庫
9784046311054,怪盗レッド　アスカ、先輩になる☆の巻,１１,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046313386,怪盗レッド　ねらわれた生徒会長選☆の巻,９,怪盗レッド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046316622,１％　あきらめたら終わる恋,５,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046312846,ぼくらの黒－ブラック－会社戦争,,ぼくらの黒－ブラック－会社戦争,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046315915,１％　好きになっちゃダメな人,４,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046321312,世にも奇妙な商品カタログ　夢デザイナー・景色つきマド他,８,世にも奇妙な商品カタログ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,地図十行路,角川つばさ文庫
9784046321565,オンライン！　奇術師ムオンと共鳴スキル,２３,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
9784046321268,一年間だけ。　心の扉をひらくのは、キミ？,９,一年間だけ。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,安芸咲良,角川つばさ文庫
9784046318596,ぼくらの宝探し,,ぼくらの宝探し,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046319814,キミト宙ヘ　銀河一少女の事件簿,５,キミト宙ヘ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046321343,ぜったいバレちゃいけません！！！　「好き」のきもちと特別授業,４,ぜったいバレちゃいけません！！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,水無仙丸,角川つばさ文庫
9784046318848,１％　告げられた思い,１４,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046316844,１％　消しさりたい思い,６,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046321589,恐怖コレクター　顔の見えない少女,１９,恐怖コレクター,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫
9784046317346,ぼくらの消えた学校,,ぼくらの消えた学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046320179,オンライン！　昆虫幻術師シャロゼとマボロシ世界,２０,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
9784046316660,ジュニア　空想科学読本,９,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046314529,ぼくらの一日校長,,ぼくらの一日校長,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046318954,こちらパーティー編集部っ！　みんな大好き！恋も雑誌もハッピーエンド！？,１４,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046315946,ジュニア　空想科学読本,７,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046315069,ぼくらのいたずらバトル,,ぼくらのいたずらバトル,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046314147,五年霊組こわいもの係　友花、悪魔とにらみあう。,２,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046318916,死神デッドライン　さまよう魂を救え！,１,死神デッドライン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,針とら,角川つばさ文庫
9784046314208,ぼくらの（秘）学園祭,,ぼくらの（秘）学園祭,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046318251,ジュニア　空想科学読本,１４,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046316523,ジュニア　空想科学読本,８,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046319593,スキ・キライ相関図　“恋組”のヒミツ探ります！,１,スキ・キライ相関図,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046321749,世界一クラブ　修学旅行は連続ハプニング！？,,世界一クラブ　修学旅行は連続ハプニング！？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,大空なつき,角川つばさ文庫
9784046321336,君のとなりで。　つながる想いと、ひみつの約束,７,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫
9784046317292,打ち上げ花火、下から見るか？横から見るか？,,打ち上げ花火、下から見るか？横から見るか？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,大根仁,角川つばさ文庫
9784046312259,ぼくらのＣ－クリーン－計画,,ぼくらのＣ－クリーン－計画,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫
9784046314413,こちらパーティー編集部っ！　ひよっこ編集長とイジワル王子,１,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046316479,好きになるその瞬間を。　告白実行委員会,,好きになるその瞬間を。　告白実行委員会,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,香坂茉里,角川つばさ文庫
9784046317827,ジュニア　空想科学読本,１３,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046317216,１％　一番になれない恋,７,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046318145,１％　終わらない初恋,１０,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046317971,いみちぇん！×１％　１日かぎりの最強コンビ,,いみちぇん！×１％　１日かぎりの最強コンビ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046319968,釣りスピリッツ　ダイヒョウザンクジラを釣り上げろ！,,釣りスピリッツ　ダイヒョウザンクジラを釣り上げろ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
9784046319623,スキ・キライ相関図　好きな人のウラの顔……？,２,スキ・キライ相関図,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046320797,サバイバー！！　緊急避難！うらぎりの地下商店街,２,サバイバー！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046310422,サマーウォーズ,,サマーウォーズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,細田守,角川つばさ文庫
9784046319432,小説　一度死んでみた,,小説　一度死んでみた,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,澤本嘉光,角川つばさ文庫
9784046317223,１％　そばにいるだけでいい,８,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046315496,少年探偵　響　豪華特急で駆けぬけろ！の巻,２,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046310811,新訳・ふしぎの国のアリス,,新訳・ふしぎの国のアリス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ルイス・キャロル,角川つばさ文庫
9784046321572,理花のおかしな実験室　波乱だらけのハロウィン・パーティ！,６,理花のおかしな実験室,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,やまもとふみ,角川つばさ文庫
9784046318831,１％　気づかなかったキモチ,１３,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046318800,１％　ふみだせない一歩,１２,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046319449,オオカミくんには騙されない　本気の恋と、切ない嘘,,オオカミくんには騙されない　本気の恋と、切ない嘘,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046314451,五年霊組こわいもの係　春、霊組メンバーと対決する。,３,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046319883,探偵犬クリス　柴犬探偵、幽霊屋敷の謎をさぐる！,２,探偵犬クリス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,田部智子,角川つばさ文庫
9784046317582,ジュニア　空想科学読本,１２,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046317254,ジュニア　空想科学読本,１１,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
9784046321053,ブルーなあたしとピンクなぼく,,ブルーなあたしとピンクなぼく,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,イノウエミホコ,角川つばさ文庫
9784046319708,死神デッドライン　うしなわれた家族,２,死神デッドライン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,針とら,角川つばさ文庫
9784046318510,１％　ぬぐえない不安,１１,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046317797,１％　にせものカノジョ,９,１％,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046321213,七宮さん家のフシギなおしごと　はじまりはプロポーズ！？,１,七宮さん家のフシギなおしごと,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,二本木ちより,
9784046320124,キミト宙ヘ　地球の不思議な教室,６,キミト宙ヘ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046319654,枕草子　平安女子のキラキラノート,,枕草子　平安女子のキラキラノート,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,清少納言,角川つばさ文庫
9784046320247,スキ・キライ相関図　ホントに好きなのはだれ？,４,スキ・キライ相関図,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,このはなさくら,角川つばさ文庫
9784046321640,君のとなりで。　ふたつのさよなら、ひとつの始まり,８,君のとなりで。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高杉六花,角川つばさ文庫
9784046321435,世にも奇妙な商品カタログ　えらべる予言書・心霊写真カメラ他,９,世にも奇妙な商品カタログ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,地図十行路,角川つばさ文庫
9784046319203,少年探偵　響　嵐の夜の山荘で！？の巻,６,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046320131,キミト宙ヘ　１３歳のプロポーズ,７,キミト宙ヘ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046321275,一年間だけ。　キミ一人が、トクベツで…,１０,一年間だけ。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,安芸咲良,角川つばさ文庫
9784046317018,少年探偵　響　夜の学校で七不思議！？の巻,３,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046320810,怪狩り　邪鬼の正体,６,怪狩り,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,佐東みどり,角川つばさ文庫
9784046314468,五年霊組こわいもの係　春、鏡を失う。,４,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046317520,五年霊組こわいもの係　四十六の想い、天を翔ける。,１３,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046321299,あおいのヒミツ！　幻のレシピ復活させちゃいます！？,,あおいのヒミツ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,吹井乃菜,角川つばさ文庫
9784046317384,少年探偵　響　記憶喪失の少女のナゾ！？の巻,４,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046321480,なりたいアナタにプロデュース。　きらめく魔法、はじめます！,１,なりたいアナタにプロデュース。,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,浪速ゆう,角川つばさ文庫
9784046318459,少年探偵　響　探偵の助手を救いだせ！の巻,５,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
9784046315083,五年霊組こわいもの係　春、鏡の国に行く。,５,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046321596,サバイバー！！　大バクハツ！　とらわれの博物館,３,サバイバー！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
9784046318336,鹿の王,１,鹿の王,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,上橋菜穂子,角川つばさ文庫
9784046320926,レジェンド☆ファイブ　呪いのゲームを打ち破れ！,,レジェンド☆ファイブ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
9784046314666,こちらパーティー編集部っ！　へっぽこ編集部ＶＳエリート新聞部！？,２,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046321497,ぜったいバレちゃいけません！！！　スターなキミとお付き合い！？,５,ぜったいバレちゃいけません！！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,水無仙丸,角川つばさ文庫
9784046315090,五年霊組こわいもの係　佳乃、ダッシュで逃げる。,６,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046320889,フラ・フラダンス,,フラ・フラダンス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,八坂圭,
9784046318466,おもしろい話、集めました。Ｅ－エメラルド－,,おもしろい話、集めました。Ｅ－エメラルド－,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,アンソロジー,角川つばさ文庫
9784046320346,幕末明治サバイバル！小説・渋沢栄一,,幕末明治サバイバル！小説・渋沢栄一,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,加納新太,角川つばさ文庫
9784046318893,鬼ガール！！　ツノは出るけど女優めざしますっ！,,鬼ガール！！　ツノは出るけど女優めざしますっ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,中村航,角川つばさ文庫
9784046317193,五年霊組こわいもの係　六人のこわいもの係、だいだらぼっちと約束する。,１１,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046316776,小説・チア☆ダン　女子高生がチアダンスで全米制覇しちゃったホントの話,,小説・チア☆ダン　女子高生がチアダンスで全米制覇しちゃったホントの話,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,みうらかれん,角川つばさ文庫
9784046318930,こちらパーティー編集部っ！　ラブ禁止！？　オトナたちにご用心！,１３,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
9784046316332,五年霊組こわいもの係　六人のこわいもの係、霊組に集まる。,９,五年霊組こわいもの係,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
9784046318107,キミト宙ヘ　食いしんぼ王女のボディガード,１,キミト宙ヘ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,床丸迷人,角川つばさ文庫
